ID;Latitude;Longitude;ope1;ope2;ope3;ope4;efex1;efex2;efex3;efex4;efin1;efin2;efin3;efin4;efin5;intpol1;intpol2;intpol3;intpol4;intpol5;intknow;senknow1;senknow2;senknow3;senknow4;senknow5;autknow;partinf1;partinf2;partinf3;partinf4;partinf5;partinf6;polpart;parton1;parton2;parton3;parton4;parton5;parton6;partonline;acce1;acce2;acce3;use1;use2;use3;use4;use5;use6;use7;com1;com2;com3;com4;com5;com6;com7;com8;com9;com10;prov1;prov2;prov3;prov4;prov5;prov6;prov7;sexo;edad;edadcat;SES;educ;right;center;left;year;_merge;periphery;yearcat1;yearcat2;yearcat3;Cluster_01;Cluster_05;camp
1934;-32.9903845;-71.5028221;1;1;1;1;1;1;1;1;1;1;2;2;3;1;2;2;2;3;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;No;;7;1;7;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;47;45-59;2;Media incompleta;No;No;No;19;master only (1);0;1;0;0;0;0;1
1935;-32.9900961;-71.5027567;2;4;4;2;1;1;1;1;2;4;2;4;5;1;3;3;3;3;0;0;1;0;1;0;2;1;1;1;0;1;1;5;1;0;1;0;0;1;3;S?;S?;;7;4;7;4;4;4;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;60;60 or more;3;Media completa;No;No;No;19;master only (1);0;1;0;0;0;0;1
1936;-32.9892204;-71.5041963;3;5;3;2;1;2;1;2;4;4;4;5;5;2;4;4;4;3;0;0;1;1;1;0;3;0;0;0;0;1;0;1;1;1;0;0;0;0;2;No;S?;No;7;5;7;5;3;6;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;51;45-59;4;Universitaria inompleta;No;Yes;No;19;master only (1);0;1;0;0;0;0;1
1937;-32.9890099;-71.5037897;1;2;2;1;4;2;1;4;3;2;4;5;4;3;4;4;4;4;0;0;1;1;1;0;3;1;0;0;0;1;0;2;0;0;0;0;0;0;0;No;S?;No;7;7;6;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;59;45-59;2;Media tecnica completa;No;No;No;19;master only (1);0;1;0;0;0;0;1
1938;-32.9887827;-71.505239;3;4;1;1;1;1;1;1;4;2;3;5;3;1;3;2;3;4;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;6;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;64;60 or more;2;Media incompleta;No;No;No;19;master only (1);0;1;0;0;0;0;1
1939;-32.9883151;-71.5037144;2;2;2;2;1;1;1;1;4;4;4;4;5;2;3;3;3;2;0;1;1;1;1;0;4;1;1;1;1;1;1;6;1;1;0;0;0;0;2;S?;S?;No;7;7;7;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;58;45-59;4;Universitaria inompleta;No;No;No;19;master only (1);0;1;0;0;0;0;1
4339;-32.9940435;-71.5025409;3;4;4;4;1;1;1;2;5;5;4;4;4;2;3;3;3;3;1;0;1;1;1;0;4;0;1;0;0;1;1;3;1;1;0;1;0;0;3;S?;S?;S?;7;5;2;1;2;2;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;47;45-59;4;Universitaria inompleta;No;No;Yes;21;using only (2);0;0;0;1;0;0;1
4353;-32.991379;-71.5056507;2;3;3;2;1;2;1;2;3;4;3;3;5;3;3;3;3;3;1;0;0;1;1;0;3;0;1;1;0;0;1;3;1;1;0;0;0;0;2;S?;S?;No;6;4;5;1;3;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;52;45-59;3;Media completa;No;No;No;21;using only (2);0;0;0;1;0;0;1
4354;-32.9913597;-71.5050849;2;2;2;2;1;2;1;1;4;2;3;3;4;2;3;3;3;3;0;0;1;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;S?;S?;No;7;4;6;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;41;30-44;3;Media completa;No;No;No;21;using only (2);0;0;0;1;0;0;1
1941;-32.9882054;-71.526464;2;2;2;3;2;3;2;3;2;2;1;4;4;1;4;4;4;4;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;No;7;7;7;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;35;30-44;4;Superior tecnica completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1944;-32.9873686;-71.5288711;3;2;3;3;2;3;3;4;3;3;3;3;4;1;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;No;7;4;5;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;19;18-29;3;Media completa;No;Yes;No;20;master only (1);0;0;1;0;0;0;0
1946;-32.9865271;-71.528868;2;2;2;2;1;2;1;1;2;5;2;4;4;3;2;2;4;3;0;1;1;1;1;0;4;1;1;1;1;1;1;6;0;0;0;0;0;0;0;S?;S?;S?;4;4;5;4;4;4;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;63;60 or more;4;Universitaria completa;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
1947;-32.9864809;-71.5287334;4;4;4;2;2;2;1;3;4;4;3;3;4;3;3;3;4;3;0;0;1;1;1;0;3;1;1;0;0;1;1;4;1;1;0;0;0;0;2;S?;S?;S?;7;3;7;5;4;2;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;34;30-44;2;Universitaria completa;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
1948;-32.9862947;-71.5288703;2;3;3;2;1;2;1;2;3;3;3;3;3;2;3;3;4;4;0;0;1;1;1;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;S?;S?;No;6;1;4;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;64;60 or more;3;Media incompleta;No;Yes;No;20;master only (1);0;0;1;0;0;0;0
1953;-32.9859821;-71.5285873;1;1;3;3;1;1;5;4;4;3;2;4;4;2;2;3;3;3;1;0;1;1;1;0;4;0;1;0;0;1;0;2;0;0;0;0;0;0;0;S?;S?;S?;7;4;7;3;3;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;36;30-44;2;Superior tecnica completa;No;No;No;20;master only (1);0;0;1;0;0;0;0
1954;-32.9859749;-71.530867;4;4;4;4;1;2;2;4;4;4;4;4;4;3;3;3;3;3;0;1;1;1;1;0;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0;S?;S?;;4;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;50;45-59;4;Superior tecnica completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1955;-32.9858382;-71.5282526;4;4;4;4;2;3;1;1;4;5;2;4;4;2;3;3;3;3;1;0;1;1;1;0;4;1;1;1;1;1;1;6;0;0;0;0;0;0;0;No;S?;No;4;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;49;45-59;2;Media completa;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
1961;-32.9856436;-71.5305743;2;2;2;2;1;1;1;1;2;2;2;2;4;2;3;3;3;3;1;1;1;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;6;4;4;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;49;45-59;4;Media completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1963;-32.9853075;-71.5310345;2;2;2;2;2;2;2;2;2;2;2;4;2;1;3;2;2;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;S?;No;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;50;45-59;3;Media completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1964;-32.9852864;-71.5310768;4;2;2;2;2;2;2;2;2;2;2;4;4;1;2;2;2;2;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;5;4;5;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;24;18-29;4;Universitaria inompleta;No;No;No;19;master only (1);0;1;0;0;0;0;0
1965;-32.9852248;-71.530071;2;2;4;2;2;4;2;4;5;5;5;5;5;3;3;3;3;3;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;5;4;4;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;48;45-59;4;Superior tecnica completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1967;-32.9851583;-71.5323729;3;4;4;4;2;2;2;2;3;4;3;4;4;2;3;3;3;3;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;;7;7;7;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;20;18-29;5;Universitaria inompleta;No;No;No;19;master only (1);0;1;0;0;0;0;0
1969;-32.9850842;-71.5323569;3;4;3;4;2;5;2;2;4;3;3;4;5;2;3;4;4;4;1;1;1;1;1;1;6;0;0;0;0;1;0;1;1;1;0;1;0;0;3;S?;S?;S?;7;5;6;5;4;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;42;30-44;4;Superior tecnica completa;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
1971;-32.9848155;-71.5331263;3;4;4;3;3;3;2;4;4;4;4;4;4;3;3;3;3;3;1;0;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;7;4;4;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;49;45-59;5;Universitaria completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
4362;-32.9895638;-71.526455;4;4;4;4;2;4;;2;2;4;2;4;4;3;3;3;4;4;1;0;1;1;1;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;1;S?;S?;S?;7;7;7;1;2;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;60;60 or more;4;Superior tecnica completa;No;No;No;21;using only (2);0;0;0;1;0;0;0
4363;-32.9895304;-71.5261611;3;4;5;3;1;3;4;3;5;5;5;3;5;4;3;3;4;4;1;1;1;1;1;0;5;0;1;0;0;1;0;2;1;1;1;0;0;0;3;S?;S?;No;7;7;4;7;7;4;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;63;60 or more;3;Media completa;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
4364;-32.9893064;-71.5259163;2;2;4;2;1;2;1;2;2;4;2;4;4;3;3;3;4;4;1;1;1;1;1;0;5;1;1;1;1;1;1;6;1;1;0;0;0;0;2;S?;S?;S?;7;7;7;7;7;7;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;46;45-59;4;Superior tecnica completa;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
4365;-32.9892616;-71.5265015;3;4;4;4;3;2;1;2;2;1;2;3;4;2;4;4;4;4;1;0;1;1;1;0;4;0;0;0;0;0;0;0;1;1;0;0;0;0;2;S?;S?;S?;7;7;7;1;4;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;42;30-44;2;Universitaria inompleta;No;Yes;No;21;using only (2);0;0;0;1;0;0;0
4366;-32.989088;-71.5268751;2;4;4;4;2;2;2;2;2;2;2;4;4;2;4;3;3;3;1;0;1;1;1;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;1;S?;S?;S?;7;4;7;1;1;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;44;30-44;3;Media completa;No;No;No;21;using only (2);0;0;0;1;0;0;0
4367;-32.9889725;-71.5268707;4;5;2;4;1;2;2;2;4;5;2;5;5;3;3;3;4;4;1;1;1;1;1;0;5;1;1;1;1;1;1;6;1;1;1;1;1;1;6;S?;S?;No;7;5;4;7;7;7;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;67;60 or more;4;Universitaria completa;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
4368;-32.9889243;-71.5269876;2;;2;2;3;3;3;4;5;2;2;3;3;1;3;3;3;3;0;1;1;1;1;0;4;0;1;0;0;1;1;3;0;0;0;0;0;0;0;S?;S?;No;7;1;7;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;68;60 or more;2;Media incompleta;No;No;No;21;using only (2);0;0;0;1;0;0;0
4369;-32.9885762;-71.5274011;5;4;5;3;1;1;1;3;4;5;4;3;5;4;4;4;4;3;1;0;1;1;1;0;4;1;1;0;1;1;1;5;1;1;1;1;1;1;6;S?;S?;S?;6;5;5;4;6;3;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;47;45-59;2;Media completa;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
4370;-32.9885683;-71.5274207;5;3;5;3;1;3;3;1;3;4;3;3;5;3;3;3;4;2;1;0;1;1;1;0;4;1;1;0;1;1;1;5;1;1;1;1;1;1;6;S?;S?;No;6;7;5;4;4;2;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;20;18-29;2;Universitaria inompleta;No;Yes;No;21;using only (2);0;0;0;1;0;0;0
4371;-32.9885633;-71.52742;2;3;5;1;1;2;2;2;5;5;4;4;5;3;3;3;4;3;1;0;1;1;1;0;4;0;1;0;1;1;0;3;1;1;0;1;1;1;5;S?;S?;No;7;4;;6;6;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;31;30-44;3;Basica completa;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
1924;-32.9940708;-71.5201476;2;2;2;2;2;2;1;2;2;2;3;3;3;1;2;2;3;3;0;0;1;1;1;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;S?;S?;No;7;6;6;2;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;52;45-59;4;Universitaria completa;No;No;No;20;master only (1);0;0;1;0;0;0;0
1925;-32.9939226;-71.5205257;3;2;3;3;2;2;2;2;4;4;2;4;4;4;4;4;4;3;1;0;1;1;1;1;5;1;1;1;0;1;1;5;1;1;1;0;0;1;4;S?;S?;S?;7;1;7;7;7;7;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;58;45-59;4;Universitaria inompleta;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
1926;-32.993899;-71.5205467;2;2;2;2;2;2;1;4;4;2;4;3;4;3;3;3;3;3;0;0;1;1;0;0;2;1;0;0;0;1;0;2;0;0;0;0;0;0;0;S?;S?;S?;7;7;4;4;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;60;60 or more;3;Superior tecnica completa;Yes;No;No;20;master only (1);0;0;1;0;0;0;0
1927;-32.9937462;-71.5206608;2;2;2;2;4;2;1;4;2;2;2;3;3;2;3;3;3;3;1;0;1;1;0;0;3;0;1;0;0;1;0;2;0;0;0;0;0;0;0;S?;S?;No;7;4;5;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;60;60 or more;2;Media completa;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
1928;-32.9937147;-71.5200759;2;2;2;2;2;2;2;4;2;4;2;2;4;2;3;3;3;3;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;S?;S?;6;4;4;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;47;45-59;4;Superior tecnica completa;Yes;No;No;20;master only (1);0;0;1;0;0;0;0
1929;-32.9932872;-71.5209134;2;4;2;3;4;3;2;3;3;4;1;4;4;1;2;4;3;3;1;1;1;1;1;0;5;1;1;1;0;1;1;5;1;0;1;0;0;0;2;No;S?;No;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;56;45-59;3;Superior tecnica completa;No;No;No;20;master only (1);0;0;1;0;0;0;0
1930;-32.9929846;-71.5209079;4;2;1;1;1;1;1;1;5;5;4;5;5;1;3;1;4;2;1;1;1;1;1;0;5;0;1;1;0;1;1;4;0;0;0;0;0;0;0;S?;S?;S?;7;1;7;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;57;45-59;3;Superior tecnica completa;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
1931;-32.9910418;-71.5240425;2;3;2;1;2;2;1;1;1;5;3;2;4;1;3;4;4;3;1;0;1;1;1;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;1;S?;S?;S?;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;50;45-59;;Media incompleta;No;Yes;No;20;master only (1);0;0;1;0;0;0;0
1932;-32.9910183;-71.5243972;2;2;2;3;3;2;2;2;4;3;2;2;3;2;3;3;4;2;1;0;1;1;1;0;4;0;0;0;0;1;0;1;1;0;1;0;0;0;2;S?;S?;S?;7;4;7;3;4;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;48;45-59;4;Superior tecnica completa;Yes;No;No;20;master only (1);0;0;1;0;0;0;0
1933;-32.9906652;-71.523944;5;5;5;3;1;1;1;2;5;5;5;5;5;4;4;4;4;4;0;0;1;1;1;0;3;1;0;0;0;0;0;1;0;1;0;0;0;0;1;S?;S?;S?;7;7;7;4;2;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;40;30-44;4;Universitaria completa;No;Yes;No;20;master only (1);0;0;1;0;0;0;0
4341;-32.9937617;-71.5199745;;;3;;2;2;2;2;4;4;4;4;4;3;3;3;3;3;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;3;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;57;45-59;2;Media completa;Yes;No;No;21;using only (2);0;0;0;1;0;0;0
4342;-32.9937588;-71.519733;2;2;3;2;2;3;2;2;3;3;2;2;3;1;2;2;2;2;0;0;1;1;0;0;2;0;0;1;0;1;0;2;0;0;0;0;0;0;0;No;S?;S?;5;4;5;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;32;30-44;4;Superior tecnica completa;No;No;No;21;using only (2);0;0;0;1;0;0;0
4344;-32.9937253;-71.5198228;;;;;2;2;2;2;2;2;2;2;4;1;2;2;3;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;59;45-59;2;Basica completa;No;No;No;21;using only (2);0;0;0;1;0;0;0
4346;-32.9928615;-71.5204941;4;4;4;4;2;2;1;2;2;2;2;2;4;1;1;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;No;No;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;68;60 or more;2;Media incompleta;No;No;No;21;using only (2);0;0;0;1;0;0;0
4347;-32.9927965;-71.5195303;3;3;2;2;3;2;4;2;3;3;4;4;4;3;2;2;3;3;0;0;1;1;0;0;2;0;0;0;0;1;0;1;1;1;0;0;0;0;2;S?;S?;;4;4;4;4;4;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;18;18-29;3;Media completa;Yes;No;No;21;using only (2);0;0;0;1;0;0;0
4352;-32.9915709;-71.524335;2;2;3;2;2;4;1;2;2;4;1;5;5;3;4;4;4;4;1;1;1;1;1;0;5;0;0;0;0;1;0;1;0;1;1;1;0;0;3;S?;S?;S?;7;7;6;1;4;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;45;45-59;1;Media completa;Yes;No;No;21;using only (2);0;0;0;1;0;0;0
4357;-32.9902975;-71.5247819;3;5;4;3;1;3;2;2;3;3;1;1;5;2;2;3;3;1;0;0;1;1;1;0;3;0;0;0;0;0;1;1;1;1;1;1;1;1;6;S?;No;No;7;4;7;4;4;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;47;45-59;4;Media incompleta;No;Yes;No;21;using only (2);0;0;0;1;0;0;0
4358;-32.990028;-71.5245584;1;1;2;1;5;1;5;5;4;4;4;4;4;4;2;2;4;4;0;0;1;1;1;0;3;0;0;0;0;0;1;1;0;1;0;0;0;0;1;S?;S?;S?;4;1;4;1;1;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;56;45-59;4;Superior tecnica completa;No;No;No;21;using only (2);0;0;0;1;0;0;0
4359;-32.9899364;-71.5245839;1;1;3;1;2;2;5;1;2;1;2;3;3;2;3;3;3;4;1;1;1;1;1;0;5;0;0;0;0;1;0;1;0;1;0;0;0;0;1;S?;S?;No;7;4;6;1;1;1;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;70;60 or more;4;Universitaria inompleta;Yes;No;No;21;using only (2);0;0;0;1;0;0;0
4360;-32.9898408;-71.5250174;3;3;3;3;2;4;3;1;3;4;2;2;3;1;3;3;3;3;1;1;1;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;4;4;5;1;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;73;60 or more;4;Superior tecnica completa;Yes;No;No;21;using only (2);0;0;0;1;0;0;0
4361;-32.9897272;-71.5253421;3;4;4;3;2;2;1;3;3;2;4;1;3;2;3;3;3;4;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;No;S?;No;7;5;7;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;21;18-29;2;Universitaria inompleta;No;No;No;21;using only (2);0;0;0;1;0;0;0
4349;-32.9924815;-71.4989895;2;4;4;2;1;3;1;1;4;2;4;5;5;3;3;3;4;2;1;0;1;1;1;0;4;1;1;1;0;1;1;5;1;1;0;0;0;0;2;S?;S?;No;7;4;7;4;4;6;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;36;30-44;4;Universitaria completa;No;No;No;21;using only (2);0;0;0;1;0;0;0
4304;-32.9996439;-71.4991865;4;4;4;4;2;1;1;2;4;4;4;4;4;3;3;3;3;3;0;0;0;1;1;0;2;0;1;1;1;1;0;4;0;1;0;0;0;0;1;S?;S?;No;5;4;5;2;2;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;24;18-29;4;Universitaria inompleta;No;No;Yes;21;using only (2);0;0;0;1;0;0;1
4305;-32.9996137;-71.4992036;4;4;4;4;2;2;1;1;3;4;4;4;4;2;3;3;3;3;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;5;2;3;1;1;2;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;27;18-29;2;Media completa;No;No;Yes;21;using only (2);0;0;0;1;0;0;1
4309;-32.9968972;-71.5216479;;;;;5;5;5;5;5;5;1;1;1;1;4;1;1;1;1;0;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;67;60 or more;1;Basica incompleta o menos;Yes;No;No;21;using only (2);0;0;0;1;0;0;0
4333;-32.994343;-71.5195364;2;2;3;2;2;4;2;2;2;4;2;2;4;1;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;4;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;63;60 or more;1;Basica incompleta o menos;No;No;No;21;using only (2);0;0;0;1;0;0;0
4334;-32.994343;-71.5195364;4;4;4;2;2;2;2;2;4;4;2;4;5;2;2;2;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;S?;S?;No;5;4;4;1;2;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;19;18-29;2;Universitaria inompleta;No;Yes;No;21;using only (2);0;0;0;1;0;0;0
1895;-32.9999716;-71.4948544;2;2;2;2;1;1;1;1;2;2;2;2;4;1;2;2;2;2;0;0;1;1;1;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;No;S?;No;4;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;57;45-59;2;Basica completa;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
1896;-32.9998068;-71.4947296;3;4;3;2;1;1;1;1;4;4;2;2;3;4;2;3;4;4;0;0;1;1;1;0;3;0;1;0;1;1;0;3;1;1;0;1;0;0;3;S?;S?;S?;7;4;7;4;4;4;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;28;18-29;3;Universitaria completa;No;No;No;20;master only (1);0;0;1;0;0;0;0
1899;-32.9990006;-71.4939512;2;3;5;1;2;1;1;1;3;3;3;3;4;2;3;3;3;3;0;0;1;1;1;0;3;0;1;0;0;1;0;2;1;1;0;0;0;0;2;S?;S?;;7;4;7;5;5;5;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;24;18-29;4;Universitaria inompleta;No;No;No;20;master only (1);0;0;1;0;0;0;0
1900;-32.9989388;-71.4938846;2;2;2;2;2;2;1;2;4;4;4;3;3;2;4;4;4;4;0;1;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;7;1;2;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;44;30-44;4;Universitaria completa;Yes;No;No;20;master only (1);0;0;1;0;0;0;0
4265;-33.0058801;-71.5076675;2;2;2;2;1;4;2;2;4;4;4;3;2;2;3;3;4;2;0;0;1;1;1;1;4;0;0;0;0;0;;;;;;;;;;S?;S?;No;4;4;4;7;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;65;60 or more;2;Media completa;Yes;No;No;21;using only (2);0;0;0;1;0;0;0
4270;-33.0054971;-71.5072739;5;4;2;2;1;2;1;3;3;5;3;5;5;1;1;1;2;3;1;0;1;1;1;0;4;1;1;1;0;1;1;5;0;0;0;0;0;0;0;S?;S?;No;7;1;4;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Masculine;42;30-44;3;Media completa;No;No;No;21;using only (2);0;0;0;1;0;0;0
4271;-33.0054741;-71.5072711;1;1;1;1;2;3;1;2;2;4;2;4;2;1;1;1;2;3;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;No;No;No;4;1;4;1;1;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Femenine;75;60 or more;2;Basica incompleta o menos;No;No;No;21;using only (2);0;0;0;1;0;0;0
